="Status do item"	="Norma de apropriação"	="Material"	="Texto breve material"	="Qtd.necessária"	="Unid.medida básica"	="Grp.plnj.PM"	="Ordem"	="Nº reserva"	="Nº item reserva transferência"	="Data da necessidade"	="Status Aprovação"	="Status usuário"	="Status do sistema"	="Local de instalação"	="Preço médio móvel"	="Qtd.retirada"	="Com registro final"	="Item foi eliminado"	="Permitido movimento"	="Texto breve"
="ELIMINADO"	=""	="1789689"	="ANEL BARDELLA CSNVAI2717 1"	="192.000"	="CDA"	="5I3"	="80008117752"	="38446626"	="1"	="5/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-041"	="258.56"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES V1 LV CJ H LT2 MAI"
="ELIMINADO"	=""	="1789693"	="BUCHA BARDELLA CSNVAI2709 3011"	="12.000"	="CDA"	="5I3"	="80008117752"	="38446626"	="2"	="5/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-041"	="731.30"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES V1 LV CJ H LT2 MAI"
="ELIMINADO"	=""	="1789827"	="EIXO BARDELLA CSNVAI2701"	="6.000"	="CDA"	="5I3"	="80008117752"	="38446626"	="3"	="5/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-041"	="15,759.50"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES V1 LV CJ H LT2 MAI"
="ELIMINADO"	=""	="1789695"	="TAMPA BARDELLA CSNVAI2705"	="48.000"	="CDA"	="5I3"	="80008117752"	="38446626"	="4"	="5/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-041"	="907.57"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES V1 LV CJ H LT2 MAI"
="ELIMINADO"	=""	="1789696"	="TAMPA BARDELLA CSNVAI2706 3006"	="12.000"	="CDA"	="5I3"	="80008117752"	="38446626"	="5"	="5/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-041"	="857.00"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES V1 LV CJ H LT2 MAI"
="ELIMINADO"	=""	="1789689"	="ANEL BARDELLA CSNVAI2717 1"	="192.000"	="CDA"	="5I3"	="80008117754"	="38446632"	="1"	="6/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-042"	="258.56"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES V1 LV CJ H LT2 JUN"
="ELIMINADO"	=""	="1789693"	="BUCHA BARDELLA CSNVAI2709 3011"	="12.000"	="CDA"	="5I3"	="80008117754"	="38446632"	="2"	="6/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-042"	="731.30"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES V1 LV CJ H LT2 JUN"
="ELIMINADO"	=""	="1789827"	="EIXO BARDELLA CSNVAI2701"	="6.000"	="CDA"	="5I3"	="80008117754"	="38446632"	="3"	="6/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-042"	="15,759.50"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES V1 LV CJ H LT2 JUN"
="ELIMINADO"	=""	="1789695"	="TAMPA BARDELLA CSNVAI2705"	="48.000"	="CDA"	="5I3"	="80008117754"	="38446632"	="4"	="6/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-042"	="907.57"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES V1 LV CJ H LT2 JUN"
="ELIMINADO"	=""	="1789696"	="TAMPA BARDELLA CSNVAI2706 3006"	="12.000"	="CDA"	="5I3"	="80008117754"	="38446632"	="5"	="6/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-042"	="857.00"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES V1 LV CJ H LT2 JUN"
="ELIMINADO"	=""	="1789689"	="ANEL BARDELLA CSNVAI2717 1"	="192.000"	="CDA"	="5I3"	="80008117757"	="38446636"	="1"	="6/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-043"	="258.56"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES V1 LV CJ H LT2 JUN"
="ELIMINADO"	=""	="1789693"	="BUCHA BARDELLA CSNVAI2709 3011"	="12.000"	="CDA"	="5I3"	="80008117757"	="38446636"	="2"	="6/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-043"	="731.30"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES V1 LV CJ H LT2 JUN"
="ELIMINADO"	=""	="1789827"	="EIXO BARDELLA CSNVAI2701"	="6.000"	="CDA"	="5I3"	="80008117757"	="38446636"	="3"	="6/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-043"	="15,759.50"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES V1 LV CJ H LT2 JUN"
="ELIMINADO"	=""	="1789695"	="TAMPA BARDELLA CSNVAI2705"	="48.000"	="CDA"	="5I3"	="80008117757"	="38446636"	="4"	="6/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-043"	="907.57"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES V1 LV CJ H LT2 JUN"
="ELIMINADO"	=""	="1789696"	="TAMPA BARDELLA CSNVAI2706 3006"	="12.000"	="CDA"	="5I3"	="80008117757"	="38446636"	="5"	="6/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-043"	="857.00"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES V1 LV CJ H LT2 JUN"
="ELIMINADO"	=""	="8001183"	="ANEL O VITON   14,00X  4,00MM"	="32.000"	="CDA"	="5I3"	="80008157843"	="38498123"	="1"	="1/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-030"	="4.83"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES PD AC CJ H LT1 JAN"
="ELIMINADO"	=""	="1789697"	="MANCAL BARDELLA CSNVAI2713 3041, 3042"	="4.000"	="CDA"	="5I3"	="80008157843"	="38498123"	="2"	="1/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-030"	="3,877.93"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES PD AC CJ H LT1 JAN"
="ELIMINADO"	=""	="1789698"	="MANCAL BARDELLA CSNVAI2714 3046, 3047"	="4.000"	="CDA"	="5I3"	="80008157843"	="38498123"	="3"	="1/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-030"	="4,540.27"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES PD AC CJ H LT1 JAN"
="ELIMINADO"	=""	="8095014"	="PARAFUSO CIL AISI304    M12X     25MM"	="4.000"	="CDA"	="5I3"	="80008157843"	="38498123"	="4"	="1/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-030"	="4.17"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES PD AC CJ H LT1 JAN"
="ELIMINADO"	=""	="8003154"	="PARAFUSO SEXT AISI410    M 6X     18MM"	="24.000"	="CDA"	="5I3"	="80008157843"	="38498123"	="5"	="1/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-030"	="0.51"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES PD AC CJ H LT1 JAN"
="ELIMINADO"	=""	="1779091"	="ROLAMENTO AUT ROLO  140,00X  210,00MM"	="4.000"	="CDA"	="5I3"	="80008157843"	="38498123"	="6"	="1/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-030"	="1,777.92"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES PD AC CJ H LT1 JAN"
="ELIMINADO"	=""	="8001183"	="ANEL O VITON   14,00X  4,00MM"	="32.000"	="CDA"	="5I3"	="80008157844"	="38498124"	="1"	="1/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-032"	="4.83"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES PD AC CJ H LT1 JAN"
="ELIMINADO"	=""	="1789697"	="MANCAL BARDELLA CSNVAI2713 3041, 3042"	="4.000"	="CDA"	="5I3"	="80008157844"	="38498124"	="2"	="1/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-032"	="3,877.93"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES PD AC CJ H LT1 JAN"
="ELIMINADO"	=""	="1789698"	="MANCAL BARDELLA CSNVAI2714 3046, 3047"	="4.000"	="CDA"	="5I3"	="80008157844"	="38498124"	="3"	="1/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-032"	="4,540.27"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES PD AC CJ H LT1 JAN"
="ELIMINADO"	=""	="8095014"	="PARAFUSO CIL AISI304    M12X     25MM"	="4.000"	="CDA"	="5I3"	="80008157844"	="38498124"	="4"	="1/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-032"	="4.17"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES PD AC CJ H LT1 JAN"
="ELIMINADO"	=""	="8003154"	="PARAFUSO SEXT AISI410    M 6X     18MM"	="24.000"	="CDA"	="5I3"	="80008157844"	="38498124"	="5"	="1/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-032"	="0.51"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES PD AC CJ H LT1 JAN"
="ELIMINADO"	=""	="1779091"	="ROLAMENTO AUT ROLO  140,00X  210,00MM"	="4.000"	="CDA"	="5I3"	="80008157844"	="38498124"	="6"	="1/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-032"	="1,777.92"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES PD AC CJ H LT1 JAN"
="ELIMINADO"	=""	="8001183"	="ANEL O VITON   14,00X  4,00MM"	="32.000"	="CDA"	="5I3"	="80008157926"	="38498127"	="1"	="2/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-041"	="4.83"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES PD AC CJ H LT1 FEV"
="ELIMINADO"	=""	="1789697"	="MANCAL BARDELLA CSNVAI2713 3041, 3042"	="4.000"	="CDA"	="5I3"	="80008157926"	="38498127"	="2"	="2/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-041"	="3,877.93"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES PD AC CJ H LT1 FEV"
="ELIMINADO"	=""	="1789698"	="MANCAL BARDELLA CSNVAI2714 3046, 3047"	="4.000"	="CDA"	="5I3"	="80008157926"	="38498127"	="3"	="2/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-041"	="4,540.27"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES PD AC CJ H LT1 FEV"
="ELIMINADO"	=""	="8095014"	="PARAFUSO CIL AISI304    M12X     25MM"	="4.000"	="CDA"	="5I3"	="80008157926"	="38498127"	="4"	="2/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-041"	="4.17"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES PD AC CJ H LT1 FEV"
="ELIMINADO"	=""	="8003154"	="PARAFUSO SEXT AISI410    M 6X     18MM"	="24.000"	="CDA"	="5I3"	="80008157926"	="38498127"	="5"	="2/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-041"	="0.51"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES PD AC CJ H LT1 FEV"
="ELIMINADO"	=""	="1779091"	="ROLAMENTO AUT ROLO  140,00X  210,00MM"	="4.000"	="CDA"	="5I3"	="80008157926"	="38498127"	="6"	="2/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-041"	="1,777.92"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES PD AC CJ H LT1 FEV"
="ELIMINADO"	=""	="8001183"	="ANEL O VITON   14,00X  4,00MM"	="32.000"	="CDA"	="5I3"	="80008157928"	="38498128"	="1"	="2/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-042"	="4.83"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES PD AC CJ H LT1 FEV"
="ELIMINADO"	=""	="1789697"	="MANCAL BARDELLA CSNVAI2713 3041, 3042"	="4.000"	="CDA"	="5I3"	="80008157928"	="38498128"	="2"	="2/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-042"	="3,877.93"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES PD AC CJ H LT1 FEV"
="ELIMINADO"	=""	="1789698"	="MANCAL BARDELLA CSNVAI2714 3046, 3047"	="4.000"	="CDA"	="5I3"	="80008157928"	="38498128"	="3"	="2/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-042"	="4,540.27"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES PD AC CJ H LT1 FEV"
="ELIMINADO"	=""	="8095014"	="PARAFUSO CIL AISI304    M12X     25MM"	="4.000"	="CDA"	="5I3"	="80008157928"	="38498128"	="4"	="2/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-042"	="4.17"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES PD AC CJ H LT1 FEV"
="ELIMINADO"	=""	="8003154"	="PARAFUSO SEXT AISI410    M 6X     18MM"	="24.000"	="CDA"	="5I3"	="80008157928"	="38498128"	="5"	="2/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-042"	="0.51"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES PD AC CJ H LT1 FEV"
="ELIMINADO"	=""	="1779091"	="ROLAMENTO AUT ROLO  140,00X  210,00MM"	="4.000"	="CDA"	="5I3"	="80008157928"	="38498128"	="6"	="2/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-042"	="1,777.92"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES PD AC CJ H LT1 FEV"
="ELIMINADO"	=""	="8001183"	="ANEL O VITON   14,00X  4,00MM"	="32.000"	="CDA"	="5I3"	="80008157929"	="38498129"	="1"	="3/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-043"	="4.83"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES PD AC CJ H LT1 MAR"
="ELIMINADO"	=""	="1789697"	="MANCAL BARDELLA CSNVAI2713 3041, 3042"	="4.000"	="CDA"	="5I3"	="80008157929"	="38498129"	="2"	="3/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-043"	="3,877.93"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES PD AC CJ H LT1 MAR"
="ELIMINADO"	=""	="1789698"	="MANCAL BARDELLA CSNVAI2714 3046, 3047"	="4.000"	="CDA"	="5I3"	="80008157929"	="38498129"	="3"	="3/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-043"	="4,540.27"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES PD AC CJ H LT1 MAR"
="ELIMINADO"	=""	="8095014"	="PARAFUSO CIL AISI304    M12X     25MM"	="4.000"	="CDA"	="5I3"	="80008157929"	="38498129"	="4"	="3/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-043"	="4.17"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES PD AC CJ H LT1 MAR"
="ELIMINADO"	=""	="8003154"	="PARAFUSO SEXT AISI410    M 6X     18MM"	="24.000"	="CDA"	="5I3"	="80008157929"	="38498129"	="5"	="3/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-043"	="0.51"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES PD AC CJ H LT1 MAR"
="ELIMINADO"	=""	="1779091"	="ROLAMENTO AUT ROLO  140,00X  210,00MM"	="4.000"	="CDA"	="5I3"	="80008157929"	="38498129"	="6"	="3/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-043"	="1,777.92"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES PD AC CJ H LT1 MAR"
="ELIMINADO"	=""	="8001183"	="ANEL O VITON   14,00X  4,00MM"	="32.000"	="CDA"	="5I3"	="80008157930"	="38498130"	="1"	="3/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-044"	="4.83"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES PD AC CJ H LT1 MAR"
="ELIMINADO"	=""	="1789697"	="MANCAL BARDELLA CSNVAI2713 3041, 3042"	="4.000"	="CDA"	="5I3"	="80008157930"	="38498130"	="2"	="3/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-044"	="3,877.93"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES PD AC CJ H LT1 MAR"
="ELIMINADO"	=""	="1789698"	="MANCAL BARDELLA CSNVAI2714 3046, 3047"	="4.000"	="CDA"	="5I3"	="80008157930"	="38498130"	="3"	="3/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-044"	="4,540.27"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES PD AC CJ H LT1 MAR"
="ELIMINADO"	=""	="8095014"	="PARAFUSO CIL AISI304    M12X     25MM"	="4.000"	="CDA"	="5I3"	="80008157930"	="38498130"	="4"	="3/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-044"	="4.17"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES PD AC CJ H LT1 MAR"
="ELIMINADO"	=""	="8003154"	="PARAFUSO SEXT AISI410    M 6X     18MM"	="24.000"	="CDA"	="5I3"	="80008157930"	="38498130"	="5"	="3/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-044"	="0.51"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES PD AC CJ H LT1 MAR"
="ELIMINADO"	=""	="1779091"	="ROLAMENTO AUT ROLO  140,00X  210,00MM"	="4.000"	="CDA"	="5I3"	="80008157930"	="38498130"	="6"	="3/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-044"	="1,777.92"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES PD AC CJ H LT1 MAR"
="ELIMINADO"	=""	="8001183"	="ANEL O VITON   14,00X  4,00MM"	="32.000"	="CDA"	="5I3"	="80008157931"	="38498134"	="1"	="4/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-045"	="4.83"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES PD AC CJ H LT1 ABR"
="ELIMINADO"	=""	="1789697"	="MANCAL BARDELLA CSNVAI2713 3041, 3042"	="4.000"	="CDA"	="5I3"	="80008157931"	="38498134"	="2"	="4/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-045"	="3,877.93"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES PD AC CJ H LT1 ABR"
="ELIMINADO"	=""	="1789698"	="MANCAL BARDELLA CSNVAI2714 3046, 3047"	="4.000"	="CDA"	="5I3"	="80008157931"	="38498134"	="3"	="4/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-045"	="4,540.27"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES PD AC CJ H LT1 ABR"
="ELIMINADO"	=""	="8095014"	="PARAFUSO CIL AISI304    M12X     25MM"	="4.000"	="CDA"	="5I3"	="80008157931"	="38498134"	="4"	="4/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-045"	="4.17"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES PD AC CJ H LT1 ABR"
="ELIMINADO"	=""	="8003154"	="PARAFUSO SEXT AISI410    M 6X     18MM"	="24.000"	="CDA"	="5I3"	="80008157931"	="38498134"	="5"	="4/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-045"	="0.51"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES PD AC CJ H LT1 ABR"
="ELIMINADO"	=""	="1779091"	="ROLAMENTO AUT ROLO  140,00X  210,00MM"	="4.000"	="CDA"	="5I3"	="80008157931"	="38498134"	="6"	="4/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-045"	="1,777.92"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES PD AC CJ H LT1 ABR"
="ELIMINADO"	=""	="8001183"	="ANEL O VITON   14,00X  4,00MM"	="32.000"	="CDA"	="5I3"	="80008157932"	="38498135"	="1"	="4/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-046"	="4.83"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES PD AC CJ H LT1 ABR"
="ELIMINADO"	=""	="1789697"	="MANCAL BARDELLA CSNVAI2713 3041, 3042"	="4.000"	="CDA"	="5I3"	="80008157932"	="38498135"	="2"	="4/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-046"	="3,877.93"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES PD AC CJ H LT1 ABR"
="ELIMINADO"	=""	="1789698"	="MANCAL BARDELLA CSNVAI2714 3046, 3047"	="4.000"	="CDA"	="5I3"	="80008157932"	="38498135"	="3"	="4/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-046"	="4,540.27"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES PD AC CJ H LT1 ABR"
="ELIMINADO"	=""	="8095014"	="PARAFUSO CIL AISI304    M12X     25MM"	="4.000"	="CDA"	="5I3"	="80008157932"	="38498135"	="4"	="4/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-046"	="4.17"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES PD AC CJ H LT1 ABR"
="ELIMINADO"	=""	="8003154"	="PARAFUSO SEXT AISI410    M 6X     18MM"	="24.000"	="CDA"	="5I3"	="80008157932"	="38498135"	="5"	="4/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-046"	="0.51"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES PD AC CJ H LT1 ABR"
="ELIMINADO"	=""	="1779091"	="ROLAMENTO AUT ROLO  140,00X  210,00MM"	="4.000"	="CDA"	="5I3"	="80008157932"	="38498135"	="6"	="4/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-046"	="1,777.92"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES PD AC CJ H LT1 ABR"
="ELIMINADO"	=""	="8001183"	="ANEL O VITON   14,00X  4,00MM"	="32.000"	="CDA"	="5I3"	="80008157933"	="38498136"	="1"	="5/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-047"	="4.83"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES PD AC CJ H LT1 MAI"
="ELIMINADO"	=""	="1789697"	="MANCAL BARDELLA CSNVAI2713 3041, 3042"	="4.000"	="CDA"	="5I3"	="80008157933"	="38498136"	="2"	="5/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-047"	="3,877.93"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES PD AC CJ H LT1 MAI"
="ELIMINADO"	=""	="1789698"	="MANCAL BARDELLA CSNVAI2714 3046, 3047"	="4.000"	="CDA"	="5I3"	="80008157933"	="38498136"	="3"	="5/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-047"	="4,540.27"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES PD AC CJ H LT1 MAI"
="ELIMINADO"	=""	="8095014"	="PARAFUSO CIL AISI304    M12X     25MM"	="4.000"	="CDA"	="5I3"	="80008157933"	="38498136"	="4"	="5/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-047"	="4.17"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES PD AC CJ H LT1 MAI"
="ELIMINADO"	=""	="8003154"	="PARAFUSO SEXT AISI410    M 6X     18MM"	="24.000"	="CDA"	="5I3"	="80008157933"	="38498136"	="5"	="5/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-047"	="0.51"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES PD AC CJ H LT1 MAI"
="ELIMINADO"	=""	="1779091"	="ROLAMENTO AUT ROLO  140,00X  210,00MM"	="4.000"	="CDA"	="5I3"	="80008157933"	="38498136"	="6"	="5/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-047"	="1,777.92"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES PD AC CJ H LT1 MAI"
="ELIMINADO"	=""	="8001183"	="ANEL O VITON   14,00X  4,00MM"	="32.000"	="CDA"	="5I3"	="80008157934"	="38498137"	="1"	="5/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-048"	="4.83"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES PD AC CJ H LT1 MAI"
="ELIMINADO"	=""	="1789697"	="MANCAL BARDELLA CSNVAI2713 3041, 3042"	="4.000"	="CDA"	="5I3"	="80008157934"	="38498137"	="2"	="5/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-048"	="3,877.93"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES PD AC CJ H LT1 MAI"
="ELIMINADO"	=""	="1789698"	="MANCAL BARDELLA CSNVAI2714 3046, 3047"	="4.000"	="CDA"	="5I3"	="80008157934"	="38498137"	="3"	="5/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-048"	="4,540.27"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES PD AC CJ H LT1 MAI"
="ELIMINADO"	=""	="8095014"	="PARAFUSO CIL AISI304    M12X     25MM"	="4.000"	="CDA"	="5I3"	="80008157934"	="38498137"	="4"	="5/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-048"	="4.17"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES PD AC CJ H LT1 MAI"
